27,91,0,0,0,0,0,0
22,85,0,0,0,0,0,0
22,87,0,0,3,0,0,0
24,86,0,0,6,0,0,0
21,85,0,0,9,0,0,0
32,92,0,0,12,0,0,0
37,95,0,0,15,0,0,0
20,86,0,0,18,0,0,0
22,87,0,0,21,0,0,0
40,99,0,0,24,0,0,0
36,96,0,0,27,0,0,0
27,87,0,0,30,0,0,0
22,85,0,0,33,0,0,0
20,85,0,0,36,0,0,0
27,91,0,0,39,0,0,0
29,91,0,0,42,0,0,0
40,99,0,0,45,0,0,0
33,93,0,0,48,0,0,0
20,86,0,0,51,0,0,0
27,90,0,0,54,0,0,0
25,91,0,0,57,0,0,0
24,91,0,0,60,0,0,0
32,89,0,0,63,0,0,0
38,93,0,0,66,0,0,0
30,90,0,0,69,0,0,0
22,85,0,0,72,0,0,0
22,85,0,0,75,0,0,0
32,91,0,0,78,0,0,0
37,96,0,0,81,0,0,0
24,85,0,0,84,0,0,0
34,93,0,0,87,0,0,0
13,77,0,0,90,0,0,0
24,89,0,0,93,0,0,0
27,89,0,0,96,0,0,0
20,82,0,0,99,0,0,0
15,76,0,0,102,0,0,0
28,88,0,0,105,0,0,0
24,87,0,0,108,0,0,0
14,78,0,0,111,0,0,0
14,77,0,0,114,0,0,0
33,91,0,0,117,0,0,0
25,84,0,0,120,0,0,0
16,77,0,0,123,0,0,0
16,80,0,0,126,0,0,0
12,75,0,0,129,0,0,0
10,74,0,0,132,0,0,0
17,79,0,0,135,0,0,0
21,85,0,0,138,0,0,0
35,91,0,0,141,0,0,0
30,90,0,0,144,0,0,0
29,89,0,0,147,0,0,0
27,86,0,0,150,0,0,0
8,72,0,0,153,0,0,0
9,72,0,0,156,0,0,0
13,76,0,0,159,0,0,0
18,80,0,0,162,0,0,0
19,79,0,0,165,0,0,0
12,74,0,0,168,0,0,0
12,74,0,0,171,0,0,0
8,71,0,0,174,0,0,0
15,76,0,0,177,0,0,0
28,86,0,0,180,0,0,0
19,78,0,0,183,0,0,0
13,74,0,0,186,0,0,0
9,72,0,0,189,0,0,0
28,85,0,0,192,0,0,0
22,82,0,0,195,0,0,0
19,77,0,0,198,0,0,0
21,80,0,0,201,0,0,0
15,73,0,0,204,0,0,0
20,80,0,0,207,0,0,0
9,71,0,0,210,0,0,0
23,83,0,0,213,0,0,0
24,84,0,0,216,0,0,0
7,70,0,0,219,0,0,0
26,86,0,0,222,0,0,0
9,72,0,0,225,0,0,0
9,73,0,0,228,0,0,0
18,78,0,0,231,0,0,0
23,84,0,0,234,0,0,0
21,80,0,0,237,0,0,0
23,82,0,0,240,0,0,0
27,85,0,0,243,0,0,0
6,69,0,0,246,0,0,0
23,82,0,0,249,0,0,0
6,69,0,0,252,0,0,0
13,72,0,0,255,0,0,0
16,76,0,0,258,0,0,0
15,74,0,0,261,0,0,0
14,72,0,0,264,0,0,0
4,66,0,0,267,0,0,0
23,80,0,0,270,0,0,0
16,74,0,0,273,0,0,0
23,80,0,0,276,0,0,0
25,82,0,0,279,0,0,0
24,80,0,0,282,0,0,0
24,80,0,0,285,0,0,0
6,68,0,0,288,0,0,0
5,65,0,0,291,0,0,0
10,72,0,0,294,0,0,0
18,75,0,0,297,0,0,0
5,66,0,0,300,0,0,0
12,73,0,0,303,0,0,0
21,77,0,0,306,0,0,0
3,65,0,0,309,0,0,0
13,72,0,0,312,0,0,0
23,80,0,0,315,0,0,0
20,77,0,0,318,0,0,0
12,72,0,0,321,0,0,0
1,64,0,0,324,0,0,0
9,70,0,0,327,0,0,0
20,77,0,0,330,0,0,0
20,78,0,0,333,0,0,0
4,65,0,0,336,0,0,0
0,64,0,0,339,0,0,0
5,66,0,0,342,0,0,0
13,72,0,0,345,0,0,0
18,76,0,0,348,0,0,0
20,77,0,0,351,0,0,0
16,73,0,0,354,0,0,0
9,69,0,0,357,0,0,0
2,63,0,0,360,0,0,0
0,61,0,0,363,0,0,0
10,65,0,0,366,0,0,0
14,71,0,0,369,0,0,0
18,75,0,0,372,0,0,0
16,72,0,0,375,0,0,0
16,73,0,0,378,0,0,0
0,61,0,0,381,0,0,0
-3,60,0,0,384,0,0,0
5,65,0,0,387,0,0,0
9,67,0,0,390,0,0,0
17,74,0,0,393,0,0,0
16,72,0,0,396,0,0,0
13,69,0,0,399,0,0,0
6,64,0,0,402,0,0,0
-4,57,0,0,405,0,0,0
0,61,0,0,408,0,0,0
-1,59,0,0,411,0,0,0
12,70,0,0,414,0,0,0
16,71,0,0,417,0,0,0
14,69,0,0,420,0,0,0
13,66,0,0,423,0,0,0
1,60,0,0,426,0,0,0
15,70,0,0,429,0,0,0
1,59,0,0,432,0,0,0
-7,55,0,0,435,0,0,0
-7,55,0,0,438,0,0,0
9,65,0,0,441,0,0,0
2,61,0,0,444,0,0,0
13,67,0,0,447,0,0,0
6,63,0,0,450,0,0,0
-7,55,0,0,453,0,0,0
10,67,0,0,456,0,0,0
-4,56,0,0,459,0,0,0
1,60,0,0,462,0,0,0
10,66,0,0,465,0,0,0
11,66,0,0,468,0,0,0
6,61,0,0,471,0,0,0
-4,56,0,0,474,0,0,0
-12,50,0,0,477,0,0,0
-11,51,0,0,480,0,0,0
0,58,0,0,483,0,0,0
4,61,0,0,486,0,0,0
7,63,0,0,489,0,0,0
-5,54,0,0,492,0,0,0
-13,48,0,0,495,0,0,0
2,58,0,0,498,0,0,0
-11,51,0,0,501,0,0,0
6,61,0,0,504,0,0,0
-15,47,0,0,507,0,0,0
-15,47,0,0,510,0,0,0
-2,58,0,0,513,0,0,0
5,60,0,0,516,0,0,0
2,59,0,0,519,0,0,0
2,58,0,0,522,0,0,0
0,57,0,0,525,0,0,0
-4,53,0,0,528,0,0,0
3,58,0,0,531,0,0,0
-8,51,0,0,534,0,0,0
-12,46,0,0,537,0,0,0
-12,48,0,0,540,0,0,0
-19,43,0,0,543,0,0,0
-17,43,0,0,546,0,0,0
-19,41,0,0,549,0,0,0
-19,41,0,0,552,0,0,0
-1,54,0,0,555,0,0,0
-15,45,0,0,558,0,0,0
-20,40,0,0,561,0,0,0
-16,44,0,0,564,0,0,0
-4,52,0,0,567,0,0,0
-4,53,0,0,570,0,0,0
-9,48,0,0,573,0,0,0
-15,44,0,0,576,0,0,0
-18,41,0,0,579,0,0,0
-25,37,0,0,582,0,0,0
-9,49,0,0,585,0,0,0
-7,50,0,0,588,0,0,0
-10,48,0,0,591,0,0,0
-9,48,0,0,594,0,0,0
-9,48,0,0,597,0,0,0
-16,42,0,0,600,0,0,0
-20,41,0,0,603,0,0,0
-23,38,0,0,606,0,0,0
-27,33,0,0,609,0,0,0
-28,33,0,0,612,0,0,0
-24,37,0,0,615,0,0,0
-29,32,0,0,618,0,0,0
-21,38,0,0,621,0,0,0
-27,33,0,0,624,0,0,0
-13,44,0,0,627,0,0,0
-31,30,0,0,630,0,0,0
-24,39,0,0,633,0,0,0
-15,42,0,0,636,0,0,0
-15,40,0,0,639,0,0,0
-32,28,0,0,642,0,0,0
-31,29,0,0,645,0,0,0
-22,42,0,0,648,0,0,0
-30,27,0,0,651,0,0,0
-24,37,0,0,654,0,0,0
-25,34,0,0,657,0,0,0
-24,36,0,0,660,0,0,0
-23,39,0,0,663,0,0,0
-28,31,0,0,666,0,0,0
-24,38,0,0,669,0,0,0
-24,38,0,0,672,0,0,0
-29,29,0,0,675,0,0,0
-34,22,0,0,678,0,0,0
-30,27,0,0,681,0,0,0
-30,32,0,0,684,0,0,0
-30,29,0,0,687,0,0,0
-32,26,0,0,690,0,0,0
-35,21,0,0,693,0,0,0
-35,20,0,0,696,0,0,0
-35,24,0,0,699,0,0,0
-36,21,0,0,702,0,0,0
-44,17,0,0,705,0,0,0
-42,22,0,0,708,0,0,0
-30,29,0,0,711,0,0,0
-30,27,0,0,714,0,0,0
-35,24,0,0,717,0,0,0
-34,22,0,0,720,0,0,0
-36,22,0,0,723,0,0,0
-35,27,0,0,726,0,0,0
-43,13,0,0,729,0,0,0
-43,13,0,0,732,0,0,0
-40,19,0,0,735,0,0,0
-37,24,0,0,738,0,0,0
-46,11,0,0,741,0,0,0
-43,15,0,0,744,0,0,0
-41,18,0,0,747,0,0,0
-46,12,0,0,750,0,0,0
-40,23,0,0,753,0,0,0
-40,22,0,0,756,0,0,0
-44,14,0,0,759,0,0,0
-48,10,0,0,762,0,0,0
-48,7,0,0,765,0,0,0
-51,4,0,0,768,0,0,0
-43,17,0,0,771,0,0,0
-48,9,0,0,774,0,0,0
-46,13,0,0,777,0,0,0
-50,6,0,0,780,0,0,0
-53,1,0,0,783,0,0,0
-53,2,0,0,786,0,0,0
-48,8,0,0,789,0,0,0
-46,15,0,0,792,0,0,0
-47,12,0,0,795,0,0,0
-54,1,0,0,798,0,0,0
-54,2,0,0,801,0,0,0
-57,-3,0,0,804,0,0,0
-53,4,0,0,807,0,0,0
-58,0,0,0,810,0,0,0
-55,7,0,0,813,0,0,0
-48,7,0,0,816,0,0,0
-56,0,0,0,819,0,0,0
-61,-6,0,0,822,0,0,0
-59,-2,0,0,825,0,0,0
-60,-4,0,0,828,0,0,0
-63,-9,0,0,831,0,0,0
-61,-6,0,0,834,0,0,0
-56,4,0,0,837,0,0,0
-59,-1,0,0,840,0,0,0
-60,-2,0,0,843,0,0,0
-65,-11,0,0,846,0,0,0
-61,-3,0,0,849,0,0,0
-63,-6,0,0,852,0,0,0
-67,-15,0,0,855,0,0,0
-69,-16,0,0,858,0,0,0
-69,-17,0,0,861,0,0,0
-67,-11,0,0,864,0,0,0
-71,-17,0,0,867,0,0,0
-66,-13,0,0,870,0,0,0
-64,-6,0,0,873,0,0,0
-63,-5,0,0,876,0,0,0
-67,-10,0,0,879,0,0,0
-64,-6,0,0,882,0,0,0
-74,-19,0,0,885,0,0,0
-66,-8,0,0,888,0,0,0
-66,-8,0,0,891,0,0,0
-68,-11,0,0,894,0,0,0
-68,-9,0,0,897,0,0,0
-72,-12,0,0,900,0,0,0
-72,-16,0,0,903,0,0,0
-70,-11,0,0,906,0,0,0
-74,-17,0,0,909,0,0,0
-74,-15,0,0,912,0,0,0
-76,-21,0,0,915,0,0,0
-76,-19,0,0,918,0,0,0
-79,-24,0,0,921,0,0,0
-73,-14,0,0,924,0,0,0
-83,-30,0,0,927,0,0,0
-83,-31,0,0,930,0,0,0
-83,-31,0,0,933,0,0,0
-77,-16,0,0,936,0,0,0
-84,-31,0,0,939,0,0,0
-77,-18,0,0,942,0,0,0
-80,-24,0,0,945,0,0,0
-88,-34,0,0,948,0,0,0
-82,-26,0,0,951,0,0,0
-90,-36,0,0,954,0,0,0
-82,-26,0,0,957,0,0,0
-85,-26,0,0,960,0,0,0
-82,-22,0,0,963,0,0,0
-92,-39,0,0,966,0,0,0
-87,-26,0,0,969,0,0,0
-85,-25,0,0,972,0,0,0
-94,-41,0,0,975,0,0,0
-94,-40,0,0,978,0,0,0
-91,-35,0,0,981,0,0,0
-89,-32,0,0,984,0,0,0
-89,-30,0,0,987,0,0,0
-90,-32,0,0,990,0,0,0
-93,-37,0,0,993,0,0,0
-93,-35,0,0,996,0,0,0
-96,-39,0,0,999,0,0,0
-93,-34,0,0,1002,0,0,0
-103,-50,0,0,1005,0,0,0
-94,-34,0,0,1008,0,0,0
-94,-36,0,0,1011,0,0,0
-96,-36,0,0,1014,0,0,0
-105,-50,0,0,1017,0,0,0
-102,-48,0,0,1020,0,0,0
-102,-47,0,0,1023,0,0,0
-97,-38,0,0,1026,0,0,0
-101,-46,0,0,1029,0,0,0
-101,-45,0,0,1032,0,0,0
-107,-53,0,0,1035,0,0,0
-102,-42,0,0,1038,0,0,0
-104,-45,0,0,1041,0,0,0
-112,-58,0,0,1044,0,0,0
-112,-59,0,0,1047,0,0,0
-112,-61,0,0,1050,0,0,0
-105,-44,0,0,1053,0,0,0
-104,-44,0,0,1056,0,0,0
-109,-52,0,0,1059,0,0,0
-107,-49,0,0,1062,0,0,0
-116,-64,0,0,1065,0,0,0
-111,-54,0,0,1068,0,0,0
-109,-52,0,0,1071,0,0,0
-110,-51,0,0,1074,0,0,0
-111,-52,0,0,1077,0,0,0
-122,-70,0,0,1080,0,0,0
-113,-54,0,0,1083,0,0,0
-124,-71,0,0,1086,0,0,0
-113,-55,0,0,1089,0,0,0
-121,-68,0,0,1092,0,0,0
-115,-56,0,0,1095,0,0,0
-118,-60,0,0,1098,0,0,0
-125,-71,0,0,1101,0,0,0
-121,-68,0,0,1104,0,0,0
-119,-61,0,0,1107,0,0,0
-121,-64,0,0,1110,0,0,0
-122,-68,0,0,1113,0,0,0
-130,-77,0,0,1116,0,0,0
-126,-68,0,0,1119,0,0,0
-123,-65,0,0,1122,0,0,0
-129,-77,0,0,1125,0,0,0
-124,-65,0,0,1128,0,0,0
-134,-82,0,0,1131,0,0,0
-128,-70,0,0,1134,0,0,0
-137,-85,0,0,1137,0,0,0
-138,-87,0,0,1140,0,0,0
-135,-82,0,0,1143,0,0,0
