-101,17,0,0,0,0,0,0
-107,12,0,0,0,0,0,0
-105,14,0,0,0,0,3,0
-108,11,0,0,0,0,6,0
-107,11,0,0,0,0,9,0
-106,12,0,0,0,0,12,0
-103,16,0,0,0,0,15,0
-101,20,0,0,0,0,18,0
-101,17,0,0,0,0,21,0
-105,13,0,0,0,0,24,0
-101,18,0,0,0,0,27,0
-101,18,0,0,0,0,30,0
-105,16,0,0,0,0,33,0
-105,15,0,0,0,0,36,0
-103,17,0,0,0,0,39,0
-103,17,0,0,0,0,42,0
-107,11,0,0,0,0,45,0
-107,13,0,0,0,0,48,0
-103,16,0,0,0,0,51,0
-103,17,0,0,0,0,54,0
-101,18,0,0,0,0,57,0
-104,16,0,0,0,0,60,0
-107,11,0,0,0,0,63,0
-111,6,0,0,0,0,66,0
-113,4,0,0,0,0,69,0
-110,7,0,0,0,0,72,0
-112,4,0,0,0,0,75,0
-105,9,0,0,0,0,78,0
-106,10,0,0,0,0,81,0
-105,12,0,0,0,0,84,0
-105,11,0,0,0,0,87,0
-111,6,0,0,0,0,90,0
-111,7,0,0,0,0,93,0
-110,8,0,0,0,0,96,0
-113,4,0,0,0,0,99,0
-113,4,0,0,0,0,102,0
-109,8,0,0,0,0,105,0
-112,5,0,0,0,0,108,0
-110,8,0,0,0,0,111,0
-112,5,0,0,0,0,114,0
-109,8,0,0,0,0,117,0
-110,7,0,0,0,0,120,0
-110,7,0,0,0,0,123,0
-113,1,0,0,0,0,126,0
-116,0,0,0,0,0,129,0
-115,0,0,0,0,0,132,0
-111,6,0,0,0,0,135,0
-114,1,0,0,0,0,138,0
-115,0,0,0,0,0,141,0
-117,-1,0,0,0,0,144,0
-114,-1,0,0,0,0,147,0
-117,-2,0,0,0,0,150,0
-116,0,0,0,0,0,153,0
-116,0,0,0,0,0,156,0
-115,-1,0,0,0,0,159,0
-118,-2,0,0,0,0,162,0
-113,1,0,0,0,0,165,0
-114,0,0,0,0,0,168,0
-117,-2,0,0,0,0,171,0
-111,4,0,0,0,0,174,0
-119,-3,0,0,0,0,177,0
-117,-2,0,0,0,0,180,0
-113,3,0,0,0,0,183,0
-120,-3,0,0,0,0,186,0
-120,-2,0,0,0,0,189,0
-117,0,0,0,0,0,192,0
-115,1,0,0,0,0,195,0
-113,2,0,0,0,0,198,0
-115,0,0,0,0,0,201,0
-118,-3,0,0,0,0,204,0
-113,1,0,0,0,0,207,0
-113,1,0,0,0,0,210,0
-114,1,0,0,0,0,213,0
-117,-2,0,0,0,0,216,0
-120,-4,0,0,0,0,219,0
-121,-6,0,0,0,0,222,0
-119,-2,0,0,0,0,225,0
-120,-3,0,0,0,0,228,0
-114,1,0,0,0,0,231,0
-122,-6,0,0,0,0,234,0
-122,-6,0,0,0,0,237,0
-114,-1,0,0,0,0,240,0
-121,-4,0,0,0,0,243,0
-121,-4,0,0,0,0,246,0
-122,-6,0,0,0,0,249,0
-123,-5,0,0,0,0,252,0
-121,-6,0,0,0,0,255,0
-117,-2,0,0,0,0,258,0
-117,-2,0,0,0,0,261,0
-120,-4,0,0,0,0,264,0
-118,-4,0,0,0,0,267,0
-122,-6,0,0,0,0,270,0
-116,-2,0,0,0,0,273,0
-121,-6,0,0,0,0,276,0
-119,-5,0,0,0,0,279,0
-116,-2,0,0,0,0,282,0
-121,-6,0,0,0,0,285,0
