34,86,0,0,0,0,0,0
45,105,0,0,0,0,0,0
49,109,0,0,0,0,0,3
30,85,0,0,0,0,0,6
31,86,0,0,0,0,0,9
31,86,0,0,0,0,0,12
39,97,0,0,0,0,0,15
40,97,0,0,0,0,0,18
37,93,0,0,0,0,0,21
36,91,0,0,0,0,0,24
37,96,0,0,0,0,0,27
45,103,0,0,0,0,0,30
48,107,0,0,0,0,0,33
39,96,0,0,0,0,0,36
33,88,0,0,0,0,0,39
44,102,0,0,0,0,0,42
36,90,0,0,0,0,0,45
31,85,0,0,0,0,0,48
30,85,0,0,0,0,0,51
44,104,0,0,0,0,0,54
37,93,0,0,0,0,0,57
39,96,0,0,0,0,0,60
44,101,0,0,0,0,0,63
33,93,0,0,0,0,0,66
22,77,0,0,0,0,0,69
21,78,0,0,0,0,0,72
32,91,0,0,0,0,0,75
33,93,0,0,0,0,0,78
32,93,0,0,0,0,0,81
25,80,0,0,0,0,0,84
20,77,0,0,0,0,0,87
22,80,0,0,0,0,0,90
38,101,0,0,0,0,0,93
38,102,0,0,0,0,0,96
25,86,0,0,0,0,0,99
20,82,0,0,0,0,0,102
32,93,0,0,0,0,0,105
25,86,0,0,0,0,0,108
21,77,0,0,0,0,0,111
19,76,0,0,0,0,0,114
28,89,0,0,0,0,0,117
20,80,0,0,0,0,0,120
19,77,0,0,0,0,0,123
20,78,0,0,0,0,0,126
18,76,0,0,0,0,0,129
19,77,0,0,0,0,0,132
18,76,0,0,0,0,0,135
18,75,0,0,0,0,0,138
35,98,0,0,0,0,0,141
20,83,0,0,0,0,0,144
33,98,0,0,0,0,0,147
35,99,0,0,0,0,0,150
17,76,0,0,0,0,0,153
20,83,0,0,0,0,0,156
16,73,0,0,0,0,0,159
31,93,0,0,0,0,0,162
22,78,0,0,0,0,0,165
21,85,0,0,0,0,0,168
32,92,0,0,0,0,0,171
32,94,0,0,0,0,0,174
34,97,0,0,0,0,0,177
28,89,0,0,0,0,0,180
20,82,0,0,0,0,0,183
34,96,0,0,0,0,0,186
29,91,0,0,0,0,0,189
31,92,0,0,0,0,0,192
20,78,0,0,0,0,0,195
30,95,0,0,0,0,0,198
32,95,0,0,0,0,0,201
28,90,0,0,0,0,0,204
20,79,0,0,0,0,0,207
14,72,0,0,0,0,0,210
